tahun,provinsi,wilayah,tipe,ahh_laki_laki,ahh_perempuan,ahh_gabungan
2021,SULAWESI TENGGARA,Bombana,Kabupaten/Kota,66.93,71.2,69.06
2021,SULAWESI TENGGARA,Wakatobi,Kabupaten/Kota,68.34,72.6,70.47
2021,SULAWESI TENGGARA,Kolaka Utara,Kabupaten/Kota,68.29,72.46,70.38
2021,SULAWESI TENGGARA,Buton Utara,Kabupaten/Kota,68.81,73.04,70.93
2021,SULAWESI TENGGARA,Konawe Utara,Kabupaten/Kota,67.3,71.66,69.48
2021,SULAWESI TENGGARA,Kolaka Timur,Kabupaten/Kota,70.75,74.89,72.82
2021,SULAWESI TENGGARA,Konawe Kepulauan,Kabupaten/Kota,66.3,70.56,68.43
2021,SULAWESI TENGGARA,Muna Barat,Kabupaten/Kota,68.2,72.42,70.31
2021,SULAWESI TENGGARA,Buton Tengah,Kabupaten/Kota,65.53,69.7,67.62
2021,SULAWESI TENGGARA,Buton Selatan,Kabupaten/Kota,65.54,69.73,67.64
2021,SULAWESI TENGGARA,Kota Kendari,Kabupaten/Kota,71.81,75.86,73.84
2021,SULAWESI TENGGARA,Kota Baubau,Kabupaten/Kota,69.12,73.37,71.25
2021,GORONTALO,GORONTALO,Provinsi,66.27,70.21,68.24
2021,GORONTALO,Boalemo,Kabupaten/Kota,67.34,71.21,69.28
2021,GORONTALO,Gorontalo,Kabupaten/Kota,65.46,69.65,67.56
2021,GORONTALO,Pohuwato,Kabupaten/Kota,62.38,66.14,64.26
2021,GORONTALO,Bone Bolango,Kabupaten/Kota,66.38,70.46,68.42
2021,GORONTALO,Gorontalo Utara,Kabupaten/Kota,64.02,67.79,65.91
2021,GORONTALO,Kota Gorontalo,Kabupaten/Kota,70.66,74.38,72.52
2021,SULAWESI BARAT,SULAWESI BARAT,Provinsi,63.39,67.19,65.29
2021,SULAWESI BARAT,Majene,Kabupaten/Kota,59.87,63.53,61.7
2021,SULAWESI BARAT,Polewali Mandar,Kabupaten/Kota,60.6,64.34,62.47
2021,SULAWESI BARAT,Mamasa,Kabupaten/Kota,68.92,72.83,70.88
2021,SULAWESI BARAT,Mamuju,Kabupaten/Kota,65.73,69.68,67.71
2021,SULAWESI BARAT,Mamuju Utara / Pasangkayu,Kabupaten/Kota,64.49,68.27,66.38
2021,SULAWESI BARAT,Mamuju Tengah,Kabupaten/Kota,66.5,70.48,68.49
2021,MALUKU,MALUKU,Provinsi,64.23,68.05,66.14
2021,MALUKU,Maluku Tenggara Barat / Kepulauan Tanimbar,Kabupaten/Kota,61.51,65.28,63.39
2021,MALUKU,Maluku Tenggara,Kabupaten/Kota,63.17,66.99,65.08
2021,MALUKU,Maluku Tengah,Kabupaten/Kota,64.44,68.32,66.38
2021,MALUKU,Buru,Kabupaten/Kota,64.43,68.3,66.37
2021,MALUKU,Kepulauan Aru,Kabupaten/Kota,61.01,64.77,62.89
2021,MALUKU,Seram Bagian Barat,Kabupaten/Kota,59.94,63.64,61.79
2021,MALUKU,Seram Bagian Timur,Kabupaten/Kota,57.78,61.34,59.56
2021,MALUKU,Maluku Barat Daya,Kabupaten/Kota,60.65,64.37,62.51
2021,MALUKU,Buru Selatan,Kabupaten/Kota,64.37,68.26,66.31
2021,MALUKU,Kota Ambon,Kabupaten/Kota,68.64,72.52,70.58
2021,MALUKU,Kota Tual,Kabupaten/Kota,63.72,67.54,65.63
2021,MALUKU UTARA,MALUKU UTARA,Provinsi,66.55,70.44,68.5
2021,MALUKU UTARA,Halmahera Barat,Kabupaten/Kota,64.37,68.22,66.3
2021,MALUKU UTARA,Halmahera Tengah,Kabupaten/Kota,62.24,66.0,64.12
2021,MALUKU UTARA,Kepulauan Sula,Kabupaten/Kota,61.45,65.23,63.34
2021,MALUKU UTARA,Halmahera Selatan,Kabupaten/Kota,63.97,67.79,65.88
2021,MALUKU UTARA,Halmahera Utara,Kabupaten/Kota,67.6,71.54,69.57
2021,MALUKU UTARA,Halmahera Timur,Kabupaten/Kota,67.11,71.0,69.06
2021,MALUKU UTARA,Pulau Morotai,Kabupaten/Kota,65.33,69.25,67.29
2021,MALUKU UTARA,Pulau Taliabu,Kabupaten/Kota,60.31,64.04,62.18
2021,MALUKU UTARA,Kota Ternate,Kabupaten/Kota,69.08,72.95,71.02
2021,MALUKU UTARA,Kota Tidore Kepulauan,Kabupaten/Kota,67.46,71.33,69.39
2021,PAPUA BARAT,PAPUA BARAT,Provinsi,64.33,68.05,66.19
2021,PAPUA BARAT,Fakfak,Kabupaten/Kota,66.58,70.42,68.5
2021,PAPUA BARAT,Kaimana,Kabupaten/Kota,63.06,66.81,64.94
2021,PAPUA BARAT,Teluk Wondama,Kabupaten/Kota,58.46,62.03,60.25
2021,PAPUA BARAT,Teluk Bintuni,Kabupaten/Kota,59.21,62.81,61.01
2021,PAPUA BARAT,Manokwari,Kabupaten/Kota,66.89,70.77,68.83
2021,PAPUA BARAT,Sorong Selatan,Kabupaten/Kota,64.47,68.3,66.38
2021,PAPUA BARAT,Sorong,Kabupaten/Kota,64.32,68.14,66.23
2021,PAPUA BARAT,Raja Ampat,Kabupaten/Kota,62.94,66.73,64.84
2021,PAPUA BARAT,Tambrauw,Kabupaten/Kota,58.43,61.96,60.2
2021,PAPUA BARAT,Maybrat,Kabupaten/Kota,63.31,67.17,65.24
2021,PAPUA BARAT,Manokwari Selatan,Kabupaten/Kota,65.68,69.52,67.6
2021,PAPUA BARAT,Pegunungan Arfak,Kabupaten/Kota,65.35,69.17,67.26
2021,PAPUA BARAT,Kota Sorong,Kabupaten/Kota,69.01,72.87,70.94
2021,PAPUA BARAT DAYA,PAPUA BARAT DAYA,Provinsi,,,
2021,PAPUA BARAT DAYA,Raja Ampat,Kabupaten/Kota,,,
2021,PAPUA BARAT DAYA,Sorong,Kabupaten/Kota,,,
2021,PAPUA BARAT DAYA,Sorong Selatan,Kabupaten/Kota,,,
2021,PAPUA BARAT DAYA,Maybrat,Kabupaten/Kota,,,
2021,PAPUA BARAT DAYA,Tambrauw,Kabupaten/Kota,,,
2021,PAPUA BARAT DAYA,Kota Sorong,Kabupaten/Kota,,,
2021,PAPUA,PAPUA,Provinsi,64.15,67.79,65.97
2021,PAPUA,Merauke,Kabupaten/Kota,65.4,68.94,67.17
2021,PAPUA,Jayawijaya,Kabupaten/Kota,58.13,61.63,59.88
2021,PAPUA,Jayapura,Kabupaten/Kota,64.93,69.08,67.0
2021,PAPUA,Nabire,Kabupaten/Kota,65.98,70.08,68.03
2021,PAPUA,Kepulauan Yapen,Kabupaten/Kota,67.04,71.1,69.07
2021,PAPUA,Biak Numfor,Kabupaten/Kota,66.17,70.24,68.2
2021,PAPUA,Paniai,Kabupaten/Kota,64.36,68.51,66.44
2021,PAPUA,Puncak Jaya,Kabupaten/Kota,63.48,67.19,65.33
2021,PAPUA,Mimika,Kabupaten/Kota,70.52,74.23,72.38
2021,PAPUA,Boven Digoel,Kabupaten/Kota,58.53,62.07,60.3
2021,PAPUA,Mappi,Kabupaten/Kota,63.46,67.15,65.31
2021,PAPUA,Asmat,Kabupaten/Kota,56.83,60.28,58.55
2021,PAPUA,Yahukimo,Kabupaten/Kota,64.15,67.94,66.05
2021,PAPUA,Pegunungan Bintang,Kabupaten/Kota,62.42,66.41,64.41
2021,PAPUA,Tolikara,Kabupaten/Kota,63.95,67.68,65.81
2021,PAPUA,Sarmi,Kabupaten/Kota,64.57,68.34,66.45
2021,PAPUA,Keerom,Kabupaten/Kota,64.6,68.69,66.64
2021,PAPUA,Waropen,Kabupaten/Kota,64.51,68.31,66.41
2021,PAPUA,Supiori,Kabupaten/Kota,64.16,67.95,66.06
2021,PAPUA,Mamberamo Raya,Kabupaten/Kota,56.29,59.69,57.99
2021,PAPUA,Nduga,Kabupaten/Kota,53.71,57.03,55.37
2021,PAPUA,Lanny Jaya,Kabupaten/Kota,64.02,68.01,66.02
2021,PAPUA,Mamberamo Tengah,Kabupaten/Kota,61.91,65.59,63.75
2021,PAPUA,Yalimo,Kabupaten/Kota,63.4,67.37,65.39
2021,PAPUA,Puncak,Kabupaten/Kota,64.39,67.73,66.06
2021,PAPUA,Dogiyai,Kabupaten/Kota,63.97,67.72,65.84
2021,PAPUA,Intan Jaya,Kabupaten/Kota,63.61,67.55,65.58
2021,PAPUA,Deiyai,Kabupaten/Kota,63.48,67.23,65.36
2021,PAPUA,Kota Jayapura,Kabupaten/Kota,68.45,72.46,70.45
2021,PAPUA SELATAN,PAPUA SELATAN,Provinsi,,,
2021,PAPUA SELATAN,Merauke,Kabupaten/Kota,,,
2021,PAPUA SELATAN,Boven Digoel,Kabupaten/Kota,,,
2021,PAPUA SELATAN,Mappi,Kabupaten/Kota,,,
2021,PAPUA SELATAN,Asmat,Kabupaten/Kota,,,
2021,PAPUA TENGAH,PAPUA TENGAH,Provinsi,,,
2021,PAPUA TENGAH,Mimika,Kabupaten/Kota,,,
2021,PAPUA TENGAH,Dogiyai,Kabupaten/Kota,,,
2021,PAPUA TENGAH,Deiyai,Kabupaten/Kota,,,
2021,PAPUA TENGAH,Nabire,Kabupaten/Kota,,,
2021,PAPUA TENGAH,Paniai,Kabupaten/Kota,,,
2021,PAPUA TENGAH,Intan Jaya,Kabupaten/Kota,,,
2021,PAPUA TENGAH,Puncak,Kabupaten/Kota,,,
2021,PAPUA TENGAH,Puncak Jaya,Kabupaten/Kota,,,
2021,PAPUA PEGUNUNGAN,PAPUA PEGUNUNGAN,Provinsi,,,
2021,PAPUA PEGUNUNGAN,Nduga,Kabupaten/Kota,,,
2021,PAPUA PEGUNUNGAN,Jayawijaya,Kabupaten/Kota,,,
2021,PAPUA PEGUNUNGAN,Lanny Jaya,Kabupaten/Kota,,,
2021,PAPUA PEGUNUNGAN,Tolikara,Kabupaten/Kota,,,
2021,PAPUA PEGUNUNGAN,Mamberamo Tengah,Kabupaten/Kota,,,
2021,PAPUA PEGUNUNGAN,Yalimo,Kabupaten/Kota,,,
2021,PAPUA PEGUNUNGAN,Yahukimo,Kabupaten/Kota,,,
2021,PAPUA PEGUNUNGAN,Pegunungan Bintang,Kabupaten/Kota,,,
2021,INDONESIA,INDONESIA,Provinsi,69.67,73.55,71.61
2022,ACEH,ACEH,Provinsi,68.26,72.16,70.21
2022,ACEH,Simeulue,Kabupaten/Kota,63.52,67.36,65.44
2022,ACEH,Aceh Singkil,Kabupaten/Kota,65.56,69.54,67.55
2022,ACEH,Aceh Selatan,Kabupaten/Kota,62.68,66.51,64.59
2022,ACEH,Aceh Tenggara,Kabupaten/Kota,66.39,70.42,68.41
2022,ACEH,Aceh Timur,Kabupaten/Kota,66.92,70.86,68.89
2022,ACEH,Aceh Tengah,Kabupaten/Kota,66.95,70.98,68.97
2022,ACEH,Aceh Barat,Kabupaten/Kota,66.13,70.14,68.13
2022,ACEH,Aceh Besar,Kabupaten/Kota,67.96,71.9,69.93
2022,ACEH,Pidie,Kabupaten/Kota,65.12,69.06,67.09
2022,ACEH,Bireuen,Kabupaten/Kota,69.45,73.37,71.41
2022,ACEH,Aceh Utara,Kabupaten/Kota,66.94,70.94,68.94
2022,ACEH,Aceh Barat Daya,Kabupaten/Kota,63.31,67.18,65.25
2022,ACEH,Gayo Lues,Kabupaten/Kota,63.76,67.65,65.7
2022,ACEH,Aceh Tamiang,Kabupaten/Kota,67.78,71.79,69.78
2022,ACEH,Nagan Raya,Kabupaten/Kota,67.43,71.39,69.41
2022,ACEH,Aceh Jaya,Kabupaten/Kota,65.37,69.31,67.34
2022,ACEH,Bener Meriah,Kabupaten/Kota,67.49,71.39,69.44
2022,ACEH,Pidie Jaya,Kabupaten/Kota,68.43,72.31,70.37
2022,ACEH,Kota Banda Aceh,Kabupaten/Kota,69.81,73.65,71.73
2022,ACEH,Kota Sabang,Kabupaten/Kota,68.75,72.71,70.73
2022,ACEH,Kota Langsa,Kabupaten/Kota,67.59,71.56,69.58
2022,ACEH,Kota Lhokseumawe,Kabupaten/Kota,69.93,73.76,71.84
2022,ACEH,Kota Subulussalam,Kabupaten/Kota,62.35,66.16,64.25
2022,SUMATERA UTARA,SUMATERA UTARA,Provinsi,67.66,71.6,69.63
2022,SUMATERA UTARA,Nias,Kabupaten/Kota,68.01,72.0,70.0
2022,SUMATERA UTARA,Mandailing Natal,Kabupaten/Kota,61.07,64.88,62.97
2022,SUMATERA UTARA,Tapanuli Selatan,Kabupaten/Kota,63.3,67.13,65.22
2022,SUMATERA UTARA,Tapanuli Tengah,Kabupaten/Kota,65.44,69.52,67.48
2022,SUMATERA UTARA,Tapanuli Utara,Kabupaten/Kota,67.01,71.11,69.06
2022,SUMATERA UTARA,Toba Samosir / Toba,Kabupaten/Kota,68.54,72.69,70.62
2022,SUMATERA UTARA,Labuhan Batu,Kabupaten/Kota,68.32,72.35,70.33
2022,SUMATERA UTARA,Asahan,Kabupaten/Kota,66.63,70.72,68.67
2022,SUMATERA UTARA,Simalungun,Kabupaten/Kota,69.66,73.69,71.67
2022,SUMATERA UTARA,Dairi,Kabupaten/Kota,67.58,71.53,69.56
2022,SUMATERA UTARA,Karo,Kabupaten/Kota,69.85,73.91,71.88
2022,SUMATERA UTARA,Deli Serdang,Kabupaten/Kota,70.17,73.96,72.06
2022,SUMATERA UTARA,Langkat,Kabupaten/Kota,67.34,71.33,69.34
2022,SUMATERA UTARA,Nias Selatan,Kabupaten/Kota,67.15,71.11,69.13
2022,SUMATERA UTARA,Humbang Hasundutan,Kabupaten/Kota,67.83,71.94,69.88
2022,SUMATERA UTARA,Pakpak Bharat,Kabupaten/Kota,64.27,68.34,66.31
2022,SUMATERA UTARA,Samosir,Kabupaten/Kota,69.67,73.72,71.69
2022,SUMATERA UTARA,Serdang Bedagai,Kabupaten/Kota,67.23,71.15,69.19
2022,SUMATERA UTARA,Batu Bara,Kabupaten/Kota,65.44,69.45,67.44
2022,SUMATERA UTARA,Padang Lawas Utara,Kabupaten/Kota,65.45,69.52,67.48
2022,SUMATERA UTARA,Padang Lawas,Kabupaten/Kota,65.43,69.35,67.39
2022,SUMATERA UTARA,Labuhan Batu Selatan,Kabupaten/Kota,66.97,71.06,69.02
2022,SUMATERA UTARA,Labuhan Batu Utara,Kabupaten/Kota,67.89,71.85,69.87
2022,SUMATERA UTARA,Nias Utara,Kabupaten/Kota,67.78,71.81,69.8
2022,SUMATERA UTARA,Nias Barat,Kabupaten/Kota,67.34,71.35,69.34
2022,SUMATERA UTARA,Kota Sibolga,Kabupaten/Kota,67.73,71.71,69.72
2022,SUMATERA UTARA,Kota Tanjung Balai,Kabupaten/Kota,61.99,65.71,63.85
2022,SUMATERA UTARA,Kota Pematang Siantar,Kabupaten/Kota,72.33,76.06,74.19
2022,SUMATERA UTARA,Kota Tebing Tinggi,Kabupaten/Kota,69.32,73.2,71.26
2022,SUMATERA UTARA,Kota Medan,Kabupaten/Kota,71.71,75.43,73.57
2022,SUMATERA UTARA,Kota Binjai,Kabupaten/Kota,70.84,74.67,72.75
2022,SUMATERA UTARA,Kota Padangsidimpuan,Kabupaten/Kota,67.66,71.79,69.72
2022,SUMATERA UTARA,Kota Gunungsitoli,Kabupaten/Kota,69.64,73.59,71.62
2022,SUMATERA BARAT,SUMATERA BARAT,Provinsi,67.99,71.89,69.94
2022,SUMATERA BARAT,Kepulauan Mentawai,Kabupaten/Kota,62.9,66.82,64.86
2022,SUMATERA BARAT,Pesisir Selatan,Kabupaten/Kota,69.19,73.14,71.16
2022,SUMATERA BARAT,Solok,Kabupaten/Kota,67.15,71.11,69.13
2022,SUMATERA BARAT,Sijunjung,Kabupaten/Kota,64.7,68.59,66.65
2022,SUMATERA BARAT,Tanah Datar,Kabupaten/Kota,68.48,72.42,70.45
2022,SUMATERA BARAT,Padang Pariaman,Kabupaten/Kota,67.28,71.27,69.28
2022,SUMATERA BARAT,Agam,Kabupaten/Kota,70.93,74.75,72.84
2022,SUMATERA BARAT,Lima Puluh Kota,Kabupaten/Kota,68.07,72.01,70.04
2022,SUMATERA BARAT,Pasaman,Kabupaten/Kota,65.86,69.95,67.91
2022,SUMATERA BARAT,Solok Selatan,Kabupaten/Kota,66.26,70.39,68.33
2022,SUMATERA BARAT,Dharmasraya,Kabupaten/Kota,69.91,73.78,71.84
2022,SUMATERA BARAT,Pasaman Barat,Kabupaten/Kota,65.87,70.3,68.09
2022,SUMATERA BARAT,Kota Padang,Kabupaten/Kota,72.08,75.7,73.89
2022,SUMATERA BARAT,Kota Solok,Kabupaten/Kota,72.15,75.9,74.03
2022,SUMATERA BARAT,Kota Sawah Lunto,Kabupaten/Kota,68.46,72.29,70.38
2022,SUMATERA BARAT,Kota Padang Panjang,Kabupaten/Kota,71.04,74.84,72.94
2022,SUMATERA BARAT,Kota Bukittinggi,Kabupaten/Kota,72.99,76.62,74.81
2022,SUMATERA BARAT,Kota Payakumbuh,Kabupaten/Kota,72.25,75.95,74.1
2022,SUMATERA BARAT,Kota Pariaman,Kabupaten/Kota,68.47,72.61,70.54
2022,RIAU,RIAU,Provinsi,70.03,73.9,71.97
2022,RIAU,Kuantan Singingi,Kabupaten/Kota,66.57,70.81,68.69
2022,RIAU,Indragiri Hulu,Kabupaten/Kota,68.38,72.39,70.38
2022,RIAU,Indragiri Hilir,Kabupaten/Kota,66.19,70.3,68.25
2022,RIAU,Pelalawan,Kabupaten/Kota,69.47,73.41,71.44
2022,RIAU,Siak,Kabupaten/Kota,69.34,73.25,71.3
2022,RIAU,Kampar,Kabupaten/Kota,69.02,73.04,71.03
2022,RIAU,Rokan Hulu,Kabupaten/Kota,68.45,72.42,70.44
2022,RIAU,Bengkalis,Kabupaten/Kota,69.48,73.37,71.43
2022,RIAU,Rokan Hilir,Kabupaten/Kota,68.65,72.59,70.62
2022,RIAU,Kepulauan Meranti,Kabupaten/Kota,66.01,70.0,68.0
2022,RIAU,Kota Pekanbaru,Kabupaten/Kota,70.76,74.55,72.66
2022,RIAU,Kota Dumai,Kabupaten/Kota,69.18,73.14,71.16
2022,JAMBI,JAMBI,Provinsi,69.57,73.49,71.53
2022,JAMBI,Kerinci,Kabupaten/Kota,68.27,72.26,70.27
2022,JAMBI,Merangin,Kabupaten/Kota,69.63,73.43,71.53
2022,JAMBI,Sarolangun,Kabupaten/Kota,67.31,71.71,69.51
2022,JAMBI,Batang Hari,Kabupaten/Kota,68.97,72.87,70.92
2022,JAMBI,Muaro Jambi,Kabupaten/Kota,69.67,73.55,71.61
2022,JAMBI,Tanjung Jabung Timur,Kabupaten/Kota,64.72,68.56,66.64
2022,JAMBI,Tanjung Jabung Barat,Kabupaten/Kota,66.33,70.46,68.39
2022,JAMBI,Tebo,Kabupaten/Kota,68.13,72.25,70.19
2022,JAMBI,Bungo,Kabupaten/Kota,66.14,70.15,68.15
2022,JAMBI,Kota Jambi,Kabupaten/Kota,71.06,74.88,72.97
2022,JAMBI,Kota Sungai Penuh,Kabupaten/Kota,70.59,74.43,72.51
2022,SUMATERA SELATAN,SUMATERA SELATAN,Provinsi,68.38,72.29,70.34
2022,SUMATERA SELATAN,Ogan Komering Ulu,Kabupaten/Kota,66.15,70.49,68.32
2022,SUMATERA SELATAN,Ogan Komering Ilir,Kabupaten/Kota,66.62,70.95,68.78
2022,SUMATERA SELATAN,Muara Enim,Kabupaten/Kota,67.64,71.33,69.48
2022,SUMATERA SELATAN,Lahat,Kabupaten/Kota,64.49,68.44,66.47
2022,SUMATERA SELATAN,Musi Rawas,Kabupaten/Kota,66.52,70.58,68.55
2022,SUMATERA SELATAN,Musi Banyuasin,Kabupaten/Kota,66.79,71.14,68.97
2022,SUMATERA SELATAN,Banyu Asin,Kabupaten/Kota,67.01,71.38,69.19
2022,SUMATERA SELATAN,Ogan Komering Ulu Selatan,Kabupaten/Kota,65.32,69.27,67.29
2022,SUMATERA SELATAN,Ogan Komering Ulu Timur,Kabupaten/Kota,67.45,71.44,69.44
2022,SUMATERA SELATAN,Ogan Ilir,Kabupaten/Kota,63.95,67.87,65.91
2022,SUMATERA SELATAN,Empat Lawang,Kabupaten/Kota,63.45,67.31,65.38
2022,SUMATERA SELATAN,Penukal Abab Lematang Ilir,Kabupaten/Kota,66.26,70.59,68.43
2022,SUMATERA SELATAN,Musi Rawas Utara,Kabupaten/Kota,64.09,67.96,66.03
2022,SUMATERA SELATAN,Kota Palembang,Kabupaten/Kota,69.45,73.41,71.43
2022,SUMATERA SELATAN,Kota Prabumulih,Kabupaten/Kota,68.84,72.78,70.81
2022,SUMATERA SELATAN,Kota Pagar Alam,Kabupaten/Kota,65.21,69.22,67.22
2022,SUMATERA SELATAN,Kota Lubuklinggau,Kabupaten/Kota,67.54,71.75,69.65
2022,BENGKULU,BENGKULU,Provinsi,67.74,71.68,69.71
2022,BENGKULU,Bengkulu Selatan,Kabupaten/Kota,66.06,70.24,68.15
2022,BENGKULU,Rejang Lebong,Kabupaten/Kota,67.09,71.01,69.05
2022,BENGKULU,Bengkulu Utara,Kabupaten/Kota,66.36,70.5,68.43
2022,BENGKULU,Kaur,Kabupaten/Kota,65.06,68.91,66.98
2022,BENGKULU,Seluma,Kabupaten/Kota,66.21,70.13,68.17
2022,BENGKULU,Mukomuko,Kabupaten/Kota,65.01,68.91,66.96
2022,BENGKULU,Lebong,Kabupaten/Kota,61.42,65.72,63.57
2022,BENGKULU,Kepahiang,Kabupaten/Kota,66.27,70.23,68.25
2022,BENGKULU,Bengkulu Tengah,Kabupaten/Kota,66.31,70.49,68.4
2022,BENGKULU,Kota Bengkulu,Kabupaten/Kota,68.48,72.36,70.42
2022,LAMPUNG,LAMPUNG,Provinsi,69.07,72.97,71.02
2022,LAMPUNG,Lampung Barat,Kabupaten/Kota,65.76,69.86,67.81
2022,LAMPUNG,Tanggamus,Kabupaten/Kota,66.92,70.86,68.89
2022,LAMPUNG,Lampung Selatan,Kabupaten/Kota,67.62,71.62,69.62
2022,LAMPUNG,Lampung Timur,Kabupaten/Kota,68.95,72.93,70.94
2022,LAMPUNG,Lampung Tengah,Kabupaten/Kota,68.0,72.06,70.03
2022,LAMPUNG,Lampung Utara,Kabupaten/Kota,67.48,71.55,69.52
2022,LAMPUNG,Way Kanan,Kabupaten/Kota,67.58,71.64,69.61
2022,LAMPUNG,Tulangbawang,Kabupaten/Kota,68.14,72.18,70.16
2022,LAMPUNG,Pesawaran,Kabupaten/Kota,67.37,71.36,69.37
2022,LAMPUNG,Pringsewu,Kabupaten/Kota,68.58,72.55,70.56
2022,LAMPUNG,Mesuji,Kabupaten/Kota,66.36,70.49,68.42
2022,LAMPUNG,Tulang Bawang Barat,Kabupaten/Kota,68.18,72.19,70.19
2022,LAMPUNG,Pesisir Barat,Kabupaten/Kota,61.99,65.89,63.94
2022,LAMPUNG,Kota Bandar Lampung,Kabupaten/Kota,69.61,73.49,71.55
2022,LAMPUNG,Kota Metro,Kabupaten/Kota,69.88,73.8,71.84
2022,KEP. BANGKA BELITUNG,KEP. BANGKA BELITUNG,Provinsi,69.06,72.97,71.02
2022,KEP. BANGKA BELITUNG,Bangka,Kabupaten/Kota,69.34,73.23,71.28
2022,KEP. BANGKA BELITUNG,Belitung,Kabupaten/Kota,69.24,73.23,71.23
2022,KEP. BANGKA BELITUNG,Bangka Barat,Kabupaten/Kota,68.19,72.24,70.22
2022,KEP. BANGKA BELITUNG,Bangka Tengah,Kabupaten/Kota,69.84,73.7,71.77
2022,KEP. BANGKA BELITUNG,Bangka Selatan,Kabupaten/Kota,66.51,70.72,68.62
2022,KEP. BANGKA BELITUNG,Belitung Timur,Kabupaten/Kota,70.35,74.26,72.31
2022,KEP. BANGKA BELITUNG,Kota Pangkal Pinang,Kabupaten/Kota,71.71,75.51,73.61
2022,KEPULAUAN RIAU,KEPULAUAN RIAU,Provinsi,68.58,72.47,70.53
2022,KEPULAUAN RIAU,Karimun,Kabupaten/Kota,69.5,73.46,71.48
2022,KEPULAUAN RIAU,Bintan,Kabupaten/Kota,68.66,72.75,70.7
2022,KEPULAUAN RIAU,Natuna,Kabupaten/Kota,63.72,67.63,65.67
2022,KEPULAUAN RIAU,Lingga,Kabupaten/Kota,60.95,64.78,62.87
2022,KEPULAUAN RIAU,Kepulauan Anambas,Kabupaten/Kota,65.67,69.65,67.66
2022,KEPULAUAN RIAU,Kota Batam,Kabupaten/Kota,71.63,75.49,73.56
2022,KEPULAUAN RIAU,Kota Tanjung Pinang,Kabupaten/Kota,70.49,74.37,72.43
2022,DKI JAKARTA,DKI JAKARTA,Provinsi,71.45,75.22,73.34
2022,DKI JAKARTA,Kep. Seribu,Kabupaten/Kota,67.02,71.27,69.14
2022,DKI JAKARTA,Kota Jakarta Selatan,Kabupaten/Kota,72.6,76.51,74.56
2022,DKI JAKARTA,Kota Jakarta Timur,Kabupaten/Kota,72.98,76.63,74.81
2022,DKI JAKARTA,Kota Jakarta Pusat,Kabupaten/Kota,72.55,76.39,74.47
2022,DKI JAKARTA,Kota Jakarta Barat,Kabupaten/Kota,71.97,75.65,73.81
2022,DKI JAKARTA,Kota Jakarta Utara,Kabupaten/Kota,71.58,75.41,73.5
2022,JAWA BARAT,JAWA BARAT,Provinsi,71.77,75.48,73.62
2022,JAWA BARAT,Bogor,Kabupaten/Kota,69.72,73.54,71.63
2022,JAWA BARAT,Sukabumi,Kabupaten/Kota,69.53,73.47,71.5
2022,JAWA BARAT,Cianjur,Kabupaten/Kota,68.62,72.5,70.56
2022,JAWA BARAT,Bandung,Kabupaten/Kota,72.14,75.81,73.97
2022,JAWA BARAT,Garut,Kabupaten/Kota,69.74,73.74,71.74
2022,JAWA BARAT,Tasikmalaya,Kabupaten/Kota,67.97,71.88,69.92
2022,JAWA BARAT,Ciamis,Kabupaten/Kota,70.39,74.2,72.3
2022,JAWA BARAT,Kuningan,Kabupaten/Kota,72.18,75.87,74.03
2022,JAWA BARAT,Cirebon,Kabupaten/Kota,70.54,74.37,72.46
2022,JAWA BARAT,Majalengka,Kabupaten/Kota,68.79,72.68,70.74
2022,JAWA BARAT,Sumedang,Kabupaten/Kota,70.95,74.78,72.87
2022,JAWA BARAT,Indramayu,Kabupaten/Kota,70.24,74.04,72.14
2022,JAWA BARAT,Subang,Kabupaten/Kota,71.03,74.79,72.91
2022,JAWA BARAT,Purwakarta,Kabupaten/Kota,69.5,73.37,71.44
2022,JAWA BARAT,Karawang,Kabupaten/Kota,70.69,74.5,72.59
2022,JAWA BARAT,Bekasi,Kabupaten/Kota,72.17,75.87,74.02
2022,JAWA BARAT,Bandung Barat,Kabupaten/Kota,70.88,74.67,72.78
2022,JAWA BARAT,Pangandaran,Kabupaten/Kota,69.94,73.77,71.85
2022,JAWA BARAT,Kota Bogor,Kabupaten/Kota,72.25,75.96,74.1
2022,JAWA BARAT,Kota Sukabumi,Kabupaten/Kota,70.92,74.72,72.82
2022,JAWA BARAT,Kota Bandung,Kabupaten/Kota,72.92,76.46,74.69
2022,JAWA BARAT,Kota Cirebon,Kabupaten/Kota,70.82,74.61,72.72
2022,JAWA BARAT,Kota Bekasi,Kabupaten/Kota,73.7,77.18,75.44
2022,JAWA BARAT,Kota Depok,Kabupaten/Kota,73.08,76.91,75.0
2022,JAWA BARAT,Kota Cimahi,Kabupaten/Kota,72.66,76.26,74.46
2022,JAWA BARAT,Kota Tasikmalaya,Kabupaten/Kota,70.73,74.51,72.62
2022,JAWA BARAT,Kota Banjar,Kabupaten/Kota,69.53,73.39,71.46
2022,JAWA TENGAH,JAWA TENGAH,Provinsi,72.71,76.53,74.62
2022,JAWA TENGAH,Cilacap,Kabupaten/Kota,72.25,75.94,74.09
2022,JAWA TENGAH,Banyumas,Kabupaten/Kota,72.06,75.86,73.96
2022,JAWA TENGAH,Purbalingga,Kabupaten/Kota,71.38,75.18,73.28
2022,JAWA TENGAH,Banjarnegara,Kabupaten/Kota,72.49,76.22,74.35
